03937KLCH LCH20190301000012503/01/19 00:00:31  5-MIN KLCH 010600Z AUTO 34008KT 9SM SCT006 BKN020 OVC043 13/11 A3006 -100 89 -300 340/08 RMK AO2 T01280111
03937KLCH LCH20190301000511803/01/19 00:05:31  5-MIN KLCH 010605Z AUTO 35008KT 8SM BKN006 OVC020 13/11 A3005 -100 89 -300 350/08 RMK AO2 T01280111
03937KLCH LCH20190301001011703/01/19 00:10:31  5-MIN KLCH 010610Z AUTO 36007KT 8SM BKN006 OVC020 13/11 A3004 -90 89 -300 360/07 RMK AO2 T01280111
03937KLCH LCH20190301001511703/01/19 00:15:31  5-MIN KLCH 010615Z AUTO 35006KT 8SM BKN006 OVC022 12/11 A3004 -90 93 -400 350/06 RMK AO2 T01220111
03937KLCH LCH20190301002011003/01/19 00:20:31  5-MIN KLCH 010620Z AUTO 36005KT 7SM OVC005 12/11 A3004 -90 93 -400 350/05 RMK AO2 T01220111
03937KLCH LCH20190301002511003/01/19 00:25:31  5-MIN KLCH 010625Z AUTO 36006KT 7SM OVC005 12/11 A3004 -80 93 -400 360/06 RMK AO2 T01220111
03937KLCH LCH20190301003011003/01/19 00:30:31  5-MIN KLCH 010630Z AUTO 36005KT 7SM OVC005 12/11 A3004 -90 93 -400 350/05 RMK AO2 T01220111
03937KLCH LCH20190301003511003/01/19 00:35:31  5-MIN KLCH 010635Z AUTO 35005KT 7SM OVC005 12/11 A3004 -90 93 -400 350/05 RMK AO2 T01220111
03937KLCH LCH20190301004011003/01/19 00:40:31  5-MIN KLCH 010640Z AUTO 34005KT 7SM OVC005 12/11 A3004 -90 93 -400 340/05 RMK AO2 T01220111
03937KLCH LCH20190301004511003/01/19 00:45:31  5-MIN KLCH 010645Z AUTO 34006KT 7SM OVC005 12/11 A3004 -90 93 -400 340/06 RMK AO2 T01220111
03937KLCH LCH20190301005010303/01/19 00:50:31  5-MIN KLCH 010650Z AUTO 34006KT 6SM BR OVC004 12/11 A3004 -90 93 -400 340/06 RMK AO2
03937KLCH LCH20190301005511303/01/19 00:55:31  5-MIN KLCH 010655Z AUTO 34006KT 5SM BR OVC004 12/11 A3004 -90 93 -400 340/06 RMK AO2 T01220111
03937KLCH LCH20190301010011303/01/19 01:00:31  5-MIN KLCH 010700Z AUTO 35005KT 5SM BR OVC004 12/11 A3004 -90 93 -400 340/05 RMK AO2 T01220111
03937KLCH LCH20190301010511303/01/19 01:05:31  5-MIN KLCH 010705Z AUTO 35005KT 5SM BR OVC004 12/11 A3004 -90 93 -400 350/05 RMK AO2 T01220111
03937KLCH LCH20190301011011303/01/19 01:10:31  5-MIN KLCH 010710Z AUTO 36005KT 6SM BR OVC004 12/11 A3004 -90 93 -400 360/05 RMK AO2 T01220111
03937KLCH LCH20190301011511303/01/19 01:15:31  5-MIN KLCH 010715Z AUTO 35006KT 6SM BR OVC004 12/11 A3004 -90 93 -400 350/06 RMK AO2 T01220111
03937KLCH LCH20190301012011303/01/19 01:20:31  5-MIN KLCH 010720Z AUTO 33007KT 6SM BR OVC004 12/11 A3004 -90 93 -400 330/07 RMK AO2 T01220111
03937KLCH LCH20190301012511303/01/19 01:25:31  5-MIN KLCH 010725Z AUTO 34007KT 6SM BR OVC004 12/11 A3004 -90 93 -400 340/07 RMK AO2 T01220111
03937KLCH LCH20190301013011303/01/19 01:30:31  5-MIN KLCH 010730Z AUTO 35006KT 5SM BR OVC004 12/11 A3003 -80 93 -400 340/06 RMK AO2 T01220111
